target_set_version,component,bacteria,drug,value,cell_status,include_in_score,score_exclusion_reason,target_type,provenance_class,source_id,reference_year,geography,infection_or_specimen,care_setting,target_denominator,uncertainty_lower,uncertainty_upper,transformation,rationale,evidence_weight,score_row_weight
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,azithromycin,0.70,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,clarithromycin,0.72,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,clindamycin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,gentamicin,0.70,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,tobramycin,0.68,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,amikacin,0.65,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,ciprofloxacin,0.65,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,levofloxacin,0.62,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,moxifloxacin,0.62,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,ofloxacin,0.65,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,tetracycline,0.68,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,doxycycline,0.65,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,minocycline,0.62,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,tigecycline,0.62,inactive_above_model_representable_maximum,false,severity_benchmark_above_model_representable_maximum,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,vancomycin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,fidaxomicin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,teicoplanin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,dalbavancin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,linezolid,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,tedizolid,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,daptomycin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,quinu_dalfo,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,trim_sulf,0.68,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,chloramphenicol,0.65,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,nitrofurantoin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,fosfomycin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,retapamulin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,fusidic_a,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,metronidazole,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,furazolidone,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,,,,,,,,,,,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,rifampicin,0.65,active_target,false,hard_exclusion_rifampicin,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,0.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,amoxicillin_clavulanate,0.60,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,piperacillin_tazobactam,0.68,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,ampicillin_sulbactam,0.62,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,ticarcillin_clavulanate,0.60,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,ceftazidime_avibactam,0.60,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,aztreonam_avibactam,0.60,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,meropenem_vaborbactam,0.60,active_target,true,,expert_assigned_model_benchmark,expert_informed_placeholder,expert_model_scale_any_r_v1,2025,global_model_scope,unspecified,all_settings,model_active_infection_person_days_with_any_r_positive,,,expert_assignment_on_unitless_model_any_r_scale,model_scale_resistance_severity_constraint,,1.0
resistance_targets_v1,resistance_severity_conditional_mean_any_r,Haemophilus influenzae,colistin,,legacy_unclassified_missing,false,legacy_prevalence_target_missing;model_baseline_potency_below_0.15,not_assigned,not_assigned,,,,,,,,,,,,0.0
